timestamp,open,high,low,close,volume
,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
2026-01-12 04:19:00+00:00,25573.599609375,25595.55078125,25573.599609375,25595.44921875,0
2026-01-12 04:20:00+00:00,25596.25,25608.55078125,25588.69921875,25588.69921875,0
2026-01-12 04:21:00+00:00,25588.05078125,25597.94921875,25586.19921875,25594.599609375,0
2026-01-12 04:22:00+00:00,25595.44921875,25601.349609375,25579.5,25579.5,0
2026-01-12 04:23:00+00:00,25579.75,25591.25,25575.599609375,25591.25,0
2026-01-12 04:24:00+00:00,25590.94921875,25596.0,25586.55078125,25589.900390625,0
2026-01-12 04:25:00+00:00,25590.099609375,25601.150390625,25588.5,25588.5,0
2026-01-12 04:26:00+00:00,25587.849609375,25590.69921875,25581.599609375,25581.599609375,0
2026-01-12 04:27:00+00:00,25580.69921875,25580.69921875,25569.75,25570.150390625,0
2026-01-12 04:28:00+00:00,25569.599609375,25569.599609375,25561.0,25563.5,0
2026-01-12 04:29:00+00:00,25563.75,25568.55078125,25557.55078125,25557.55078125,0
2026-01-12 04:30:00+00:00,25557.900390625,25569.599609375,25557.44921875,25564.150390625,0
2026-01-12 04:31:00+00:00,25563.900390625,25570.05078125,25558.69921875,25568.44921875,0
2026-01-12 04:32:00+00:00,25568.69921875,25570.25,25561.94921875,25568.05078125,0
2026-01-12 04:33:00+00:00,25569.69921875,25579.400390625,25565.55078125,25579.0,0
2026-01-12 04:34:00+00:00,25579.0,25591.80078125,25578.599609375,25589.69921875,0
2026-01-12 04:35:00+00:00,25588.94921875,25596.25,25587.150390625,25589.19921875,0
2026-01-12 04:36:00+00:00,25589.55078125,25590.94921875,25578.349609375,25579.30078125,0
2026-01-12 04:37:00+00:00,25578.55078125,25587.69921875,25575.05078125,25582.400390625,0
2026-01-12 04:38:00+00:00,25582.19921875,25589.650390625,25580.349609375,25586.599609375,0
2026-01-12 04:39:00+00:00,25587.5,25590.349609375,25575.849609375,25580.30078125,0
2026-01-12 04:40:00+00:00,25580.30078125,25580.30078125,25562.650390625,25566.94921875,0
2026-01-12 04:41:00+00:00,25566.650390625,25573.44921875,25566.349609375,25573.400390625,0
2026-01-12 04:42:00+00:00,25573.0,25579.599609375,25564.650390625,25565.099609375,0
2026-01-12 04:43:00+00:00,25566.0,25569.849609375,25563.80078125,25565.30078125,0
2026-01-12 04:44:00+00:00,25565.349609375,25565.349609375,25556.400390625,25556.900390625,0
2026-01-12 04:45:00+00:00,25556.900390625,25563.599609375,25554.05078125,25557.55078125,0
2026-01-12 04:46:00+00:00,25558.0,25558.0,25545.94921875,25550.400390625,0
2026-01-12 04:47:00+00:00,25550.69921875,25565.19921875,25550.69921875,25564.5,0
2026-01-12 04:48:00+00:00,25565.150390625,25577.80078125,25564.05078125,25576.150390625,0
2026-01-12 04:49:00+00:00,25576.30078125,25587.05078125,25574.55078125,25583.599609375,0
2026-01-12 04:50:00+00:00,25583.30078125,25586.80078125,25574.849609375,25583.30078125,0
2026-01-12 04:51:00+00:00,25583.19921875,25591.650390625,25576.0,25584.25,0
2026-01-12 04:52:00+00:00,25585.19921875,25589.150390625,25579.19921875,25582.80078125,0
2026-01-12 04:53:00+00:00,25582.150390625,25585.349609375,25575.5,25584.150390625,0
2026-01-12 04:54:00+00:00,25583.900390625,25586.400390625,25577.80078125,25585.44921875,0
2026-01-12 04:55:00+00:00,25585.150390625,25586.69921875,25573.25,25574.150390625,0
2026-01-12 04:56:00+00:00,25573.650390625,25582.5,25571.5,25582.5,0
2026-01-12 04:57:00+00:00,25581.69921875,25598.19921875,25581.55078125,25595.30078125,0
2026-01-12 04:58:00+00:00,25594.349609375,25595.650390625,25587.5,25590.94921875,0
2026-01-12 04:59:00+00:00,25590.80078125,25594.849609375,25583.150390625,25583.150390625,0
2026-01-12 05:00:00+00:00,25582.849609375,25593.0,25581.650390625,25584.19921875,0
2026-01-12 05:01:00+00:00,25584.05078125,25587.19921875,25576.0,25577.400390625,0
2026-01-12 05:02:00+00:00,25578.150390625,25581.05078125,25571.30078125,25573.55078125,0
2026-01-12 05:03:00+00:00,25573.44921875,25578.400390625,25566.400390625,25578.19921875,0
2026-01-12 05:04:00+00:00,25578.05078125,25578.55078125,25569.94921875,25570.94921875,0
2026-01-12 05:05:00+00:00,25570.900390625,25573.900390625,25564.150390625,25564.75,0
2026-01-12 05:06:00+00:00,25564.400390625,25575.25,25560.94921875,25568.900390625,0
2026-01-12 05:07:00+00:00,25568.5,25570.0,25565.099609375,25567.099609375,0
2026-01-12 05:08:00+00:00,25566.150390625,25570.80078125,25563.150390625,25565.80078125,0
2026-01-12 05:09:00+00:00,25565.94921875,25566.69921875,25560.849609375,25560.849609375,0
2026-01-12 05:10:00+00:00,25559.849609375,25574.19921875,25558.75,25572.80078125,0
2026-01-12 05:11:00+00:00,25572.94921875,25572.94921875,25564.44921875,25565.19921875,0
2026-01-12 05:12:00+00:00,25565.69921875,25565.69921875,25558.25,25561.05078125,0
2026-01-12 05:13:00+00:00,25561.94921875,25571.349609375,25561.650390625,25567.849609375,0
2026-01-12 05:14:00+00:00,25567.69921875,25568.0,25559.05078125,25563.150390625,0
2026-01-12 05:15:00+00:00,25561.80078125,25562.44921875,25555.650390625,25556.80078125,0
2026-01-12 05:16:00+00:00,25556.94921875,25557.44921875,25538.80078125,25538.80078125,0
2026-01-12 05:17:00+00:00,25538.94921875,25549.80078125,25538.94921875,25549.80078125,0
2026-01-12 05:18:00+00:00,25549.349609375,25572.0,25548.349609375,25569.849609375,0
2026-01-12 05:19:00+00:00,25569.94921875,25573.05078125,25567.55078125,25569.44921875,0
2026-01-12 05:20:00+00:00,25569.150390625,25582.650390625,25568.900390625,25579.849609375,0
2026-01-12 05:21:00+00:00,25579.05078125,25579.75,25569.849609375,25571.80078125,0
2026-01-12 05:22:00+00:00,25571.349609375,25572.05078125,25559.94921875,25559.94921875,0
2026-01-12 05:23:00+00:00,25559.349609375,25561.5,25556.349609375,25560.400390625,0
2026-01-12 05:24:00+00:00,25559.75,25560.05078125,25551.849609375,25556.69921875,0
2026-01-12 05:25:00+00:00,25556.349609375,25559.0,25554.900390625,25554.900390625,0
2026-01-12 05:26:00+00:00,25556.69921875,25559.849609375,25555.0,25556.900390625,0
2026-01-12 05:27:00+00:00,25557.599609375,25561.849609375,25555.150390625,25555.650390625,0
2026-01-12 05:28:00+00:00,25555.150390625,25556.94921875,25548.80078125,25548.80078125,0
2026-01-12 05:29:00+00:00,25548.599609375,25550.25,25545.599609375,25547.349609375,0
2026-01-12 05:30:00+00:00,25547.599609375,25551.0,25543.349609375,25550.75,0
2026-01-12 05:31:00+00:00,25550.55078125,25551.5,25541.650390625,25543.80078125,0
2026-01-12 05:32:00+00:00,25543.5,25547.349609375,25541.75,25546.599609375,0
2026-01-12 05:33:00+00:00,25545.94921875,25547.900390625,25541.25,25546.650390625,0
2026-01-12 05:34:00+00:00,25546.19921875,25551.400390625,25545.05078125,25547.349609375,0
2026-01-12 05:35:00+00:00,25545.650390625,25546.30078125,25538.099609375,25538.099609375,0
2026-01-12 05:36:00+00:00,25538.05078125,25541.30078125,25534.80078125,25538.44921875,0
2026-01-12 05:37:00+00:00,25539.05078125,25542.19921875,25535.75,25541.5,0
2026-01-12 05:38:00+00:00,25541.30078125,25549.44921875,25540.94921875,25546.30078125,0
2026-01-12 05:39:00+00:00,25545.44921875,25546.0,25540.400390625,25541.400390625,0
2026-01-12 05:40:00+00:00,25539.94921875,25547.400390625,25539.5,25544.80078125,0
2026-01-12 05:41:00+00:00,25544.150390625,25547.400390625,25537.69921875,25541.150390625,0
2026-01-12 05:42:00+00:00,25540.55078125,25544.099609375,25536.0,25543.30078125,0
2026-01-12 05:43:00+00:00,25543.0,25544.69921875,25530.099609375,25532.0,0
2026-01-12 05:44:00+00:00,25531.80078125,25534.44921875,25529.55078125,25532.849609375,0
2026-01-12 05:45:00+00:00,25531.900390625,25532.94921875,25518.05078125,25528.80078125,0
2026-01-12 05:46:00+00:00,25527.69921875,25527.849609375,25523.0,25526.150390625,0
2026-01-12 05:47:00+00:00,25525.5,25525.94921875,25509.80078125,25511.69921875,0
2026-01-12 05:48:00+00:00,25511.69921875,25521.599609375,25511.69921875,25521.05078125,0
2026-01-12 05:49:00+00:00,25520.75,25520.75,25511.900390625,25514.94921875,0
2026-01-12 05:50:00+00:00,25515.349609375,25521.19921875,25511.80078125,25512.25,0
2026-01-12 05:51:00+00:00,25512.55078125,25512.94921875,25505.400390625,25506.0,0
2026-01-12 05:52:00+00:00,25506.44921875,25508.650390625,25503.30078125,25507.94921875,0
2026-01-12 05:53:00+00:00,25508.30078125,25509.150390625,25504.650390625,25504.650390625,0
2026-01-12 05:54:00+00:00,25506.0,25507.599609375,25503.349609375,25507.349609375,0
2026-01-12 05:55:00+00:00,25507.75,25510.05078125,25504.349609375,25509.25,0
2026-01-12 05:56:00+00:00,25508.94921875,25512.94921875,25505.75,25507.55078125,0
2026-01-12 05:57:00+00:00,25507.849609375,25517.05078125,25507.0,25509.849609375,0
2026-01-12 05:58:00+00:00,25509.900390625,25513.849609375,25508.0,25508.0,0
2026-01-12 05:59:00+00:00,25508.30078125,25509.900390625,25501.849609375,25502.400390625,0
2026-01-12 06:00:00+00:00,25501.94921875,25502.5,25493.05078125,25496.150390625,0
2026-01-12 06:01:00+00:00,25496.94921875,25498.75,25491.25,25491.94921875,0
2026-01-12 06:02:00+00:00,25492.05078125,25494.099609375,25484.19921875,25488.30078125,0
2026-01-12 06:03:00+00:00,25488.099609375,25488.69921875,25479.349609375,25481.30078125,0
2026-01-12 06:04:00+00:00,25480.900390625,25481.94921875,25476.150390625,25476.900390625,0
2026-01-12 06:05:00+00:00,25477.75,25488.849609375,25477.099609375,25487.099609375,0
2026-01-12 06:06:00+00:00,25488.69921875,25493.19921875,25488.05078125,25488.94921875,0
2026-01-12 06:07:00+00:00,25488.849609375,25489.400390625,25483.099609375,25486.44921875,0
2026-01-12 06:08:00+00:00,25486.30078125,25486.30078125,25480.099609375,25482.94921875,0
2026-01-12 06:09:00+00:00,25482.75,25486.599609375,25482.25,25482.69921875,0
2026-01-12 06:10:00+00:00,25483.0,25488.19921875,25482.400390625,25485.44921875,0
2026-01-12 06:11:00+00:00,25486.150390625,25488.75,25484.94921875,25486.599609375,0
2026-01-12 06:12:00+00:00,25485.94921875,25487.849609375,25479.650390625,25481.94921875,0
2026-01-12 06:13:00+00:00,25482.80078125,25484.150390625,25475.44921875,25475.44921875,0
2026-01-12 06:14:00+00:00,25476.55078125,25482.19921875,25473.400390625,25480.599609375,0
2026-01-12 06:15:00+00:00,25481.44921875,25481.44921875,25475.900390625,25476.30078125,0
2026-01-12 06:16:00+00:00,25476.44921875,25488.69921875,25474.5,25488.69921875,0
2026-01-12 06:17:00+00:00,25488.5,25498.69921875,25487.69921875,25497.94921875,0
2026-01-12 06:18:00+00:00,25497.849609375,25499.94921875,25490.75,25490.94921875,0
2026-01-12 06:19:00+00:00,25490.44921875,25491.099609375,25487.19921875,25490.849609375,0
2026-01-12 06:20:00+00:00,25491.0,25496.900390625,25490.349609375,25491.69921875,0
2026-01-12 06:21:00+00:00,25492.650390625,25494.75,25487.19921875,25487.900390625,0
2026-01-12 06:22:00+00:00,25488.69921875,25492.650390625,25483.900390625,25490.80078125,0
2026-01-12 06:23:00+00:00,25490.5,25494.150390625,25490.400390625,25493.5,0
2026-01-12 06:24:00+00:00,25493.099609375,25495.80078125,25490.349609375,25492.150390625,0
2026-01-12 06:25:00+00:00,25491.30078125,25499.69921875,25491.25,25495.849609375,0
2026-01-12 06:26:00+00:00,25496.150390625,25497.650390625,25492.150390625,25493.30078125,0
2026-01-12 06:27:00+00:00,25494.349609375,25499.349609375,25493.0,25497.5,0
2026-01-12 06:28:00+00:00,25496.94921875,25500.849609375,25495.55078125,25500.55078125,0
2026-01-12 06:29:00+00:00,25499.75,25502.849609375,25497.44921875,25501.55078125,0
2026-01-12 06:30:00+00:00,25501.44921875,25504.5,25496.19921875,25499.19921875,0
2026-01-12 06:31:00+00:00,25498.55078125,25511.94921875,25498.55078125,25509.099609375,0
2026-01-12 06:32:00+00:00,25510.150390625,25516.94921875,25502.69921875,25515.05078125,0
2026-01-12 06:33:00+00:00,25513.900390625,25514.69921875,25501.94921875,25501.94921875,0
2026-01-12 06:34:00+00:00,25501.05078125,25503.150390625,25497.75,25501.0,0
2026-01-12 06:35:00+00:00,25500.75,25507.650390625,25500.75,25507.650390625,0
2026-01-12 06:36:00+00:00,25507.0,25510.30078125,25505.900390625,25508.69921875,0
2026-01-12 06:37:00+00:00,25508.75,25518.69921875,25507.94921875,25517.0,0
2026-01-12 06:38:00+00:00,25516.25,25530.44921875,25513.099609375,25522.0,0
2026-01-12 06:39:00+00:00,25522.650390625,25523.150390625,25519.69921875,25520.0,0
2026-01-12 06:40:00+00:00,25520.44921875,25528.900390625,25519.05078125,25525.94921875,0
2026-01-12 06:41:00+00:00,25525.69921875,25529.400390625,25511.0,25515.349609375,0
2026-01-12 06:42:00+00:00,25515.44921875,25528.19921875,25512.650390625,25528.05078125,0
2026-01-12 06:43:00+00:00,25527.849609375,25547.30078125,25527.849609375,25544.900390625,0
2026-01-12 06:44:00+00:00,25544.5,25578.900390625,25544.5,25578.30078125,0
2026-01-12 06:45:00+00:00,25577.5,25583.349609375,25575.900390625,25577.44921875,0
2026-01-12 06:46:00+00:00,25575.5,25584.25,25566.25,25583.400390625,0
2026-01-12 06:47:00+00:00,25582.44921875,25609.650390625,25582.25,25606.900390625,0
2026-01-12 06:48:00+00:00,25606.099609375,25613.30078125,25601.849609375,25606.19921875,0
2026-01-12 06:49:00+00:00,25604.849609375,25606.80078125,25598.05078125,25601.30078125,0
2026-01-12 06:50:00+00:00,25601.900390625,25616.75,25601.05078125,25614.849609375,0
2026-01-12 06:51:00+00:00,25614.55078125,25665.75,25607.30078125,25660.650390625,0
2026-01-12 06:52:00+00:00,25661.900390625,25667.5,25637.650390625,25642.80078125,0
2026-01-12 06:53:00+00:00,25642.0,25649.0,25633.400390625,25644.849609375,0
2026-01-12 06:54:00+00:00,25644.349609375,25650.80078125,25639.849609375,25644.849609375,0
2026-01-12 06:55:00+00:00,25642.55078125,25654.80078125,25634.900390625,25653.400390625,0
2026-01-12 06:56:00+00:00,25652.55078125,25667.849609375,25649.900390625,25665.5,0
2026-01-12 06:57:00+00:00,25665.69921875,25678.900390625,25663.19921875,25675.30078125,0
2026-01-12 06:58:00+00:00,25674.150390625,25676.05078125,25651.650390625,25652.349609375,0
2026-01-12 06:59:00+00:00,25652.05078125,25661.650390625,25640.099609375,25660.80078125,0
2026-01-12 07:00:00+00:00,25660.94921875,25670.0,25656.44921875,25668.099609375,0
2026-01-12 07:01:00+00:00,25666.900390625,25676.94921875,25666.900390625,25673.5,0
2026-01-12 07:02:00+00:00,25672.30078125,25699.05078125,25671.94921875,25691.0,0
2026-01-12 07:03:00+00:00,25690.599609375,25702.75,25688.25,25699.55078125,0
2026-01-12 07:04:00+00:00,25700.0,25701.599609375,25689.69921875,25697.5,0
2026-01-12 07:05:00+00:00,25696.94921875,25697.099609375,25684.05078125,25690.400390625,0
2026-01-12 07:06:00+00:00,25690.75,25701.849609375,25687.69921875,25700.0,0
2026-01-12 07:07:00+00:00,25700.75,25707.30078125,25693.5,25693.599609375,0
2026-01-12 07:08:00+00:00,25692.599609375,25694.75,25679.400390625,25682.5,0
2026-01-12 07:09:00+00:00,25681.44921875,25683.900390625,25676.099609375,25680.75,0
2026-01-12 07:10:00+00:00,25680.849609375,25691.5,25679.5,25684.349609375,0
2026-01-12 07:11:00+00:00,25684.0,25699.0,25683.150390625,25697.849609375,0
2026-01-12 07:12:00+00:00,25698.30078125,25732.19921875,25697.849609375,25732.19921875,0
2026-01-12 07:13:00+00:00,25732.05078125,25736.80078125,25722.5,25725.44921875,0
2026-01-12 07:14:00+00:00,25724.599609375,25727.05078125,25716.150390625,25723.05078125,0
2026-01-12 07:15:00+00:00,25723.349609375,25738.099609375,25722.94921875,25727.5,0
2026-01-12 07:16:00+00:00,25726.55078125,25728.80078125,25716.400390625,25718.55078125,0
2026-01-12 07:17:00+00:00,25718.0,25723.349609375,25715.05078125,25719.650390625,0
2026-01-12 07:18:00+00:00,25719.44921875,25720.69921875,25710.650390625,25717.900390625,0
2026-01-12 07:19:00+00:00,25717.19921875,25719.75,25710.599609375,25710.599609375,0
2026-01-12 07:20:00+00:00,25710.900390625,25725.05078125,25710.900390625,25724.55078125,0
2026-01-12 07:21:00+00:00,25724.44921875,25725.55078125,25715.25,25715.25,0
2026-01-12 07:22:00+00:00,25715.44921875,25724.349609375,25714.400390625,25721.099609375,0
2026-01-12 07:23:00+00:00,25720.849609375,25723.150390625,25717.19921875,25720.849609375,0
2026-01-12 07:24:00+00:00,25720.44921875,25727.400390625,25718.94921875,25726.5,0
2026-01-12 07:25:00+00:00,25725.94921875,25728.30078125,25714.75,25715.5,0
2026-01-12 07:26:00+00:00,25714.900390625,25722.650390625,25712.400390625,25720.900390625,0
2026-01-12 07:27:00+00:00,25720.849609375,25722.80078125,25715.30078125,25717.75,0
2026-01-12 07:28:00+00:00,25717.25,25725.05078125,25716.69921875,25719.19921875,0
2026-01-12 07:29:00+00:00,25718.650390625,25721.55078125,25708.849609375,25709.05078125,0
2026-01-12 07:30:00+00:00,25709.5,25710.94921875,25692.19921875,25692.650390625,0
2026-01-12 07:31:00+00:00,25692.75,25699.94921875,25687.650390625,25691.44921875,0
2026-01-12 07:32:00+00:00,25692.099609375,25692.099609375,25676.55078125,25676.55078125,0
2026-01-12 07:33:00+00:00,25675.75,25691.400390625,25673.099609375,25690.849609375,0
2026-01-12 07:34:00+00:00,25690.94921875,25701.0,25688.150390625,25699.400390625,0
2026-01-12 07:35:00+00:00,25698.849609375,25711.0,25698.849609375,25702.650390625,0
2026-01-12 07:36:00+00:00,25702.94921875,25709.80078125,25702.94921875,25704.900390625,0
2026-01-12 07:37:00+00:00,25704.599609375,25707.30078125,25699.0,25701.849609375,0
2026-01-12 07:38:00+00:00,25701.30078125,25709.80078125,25698.25,25709.44921875,0
2026-01-12 07:39:00+00:00,25709.05078125,25720.55078125,25708.599609375,25717.099609375,0
2026-01-12 07:40:00+00:00,25717.400390625,25719.80078125,25710.599609375,25710.849609375,0
2026-01-12 07:41:00+00:00,25710.80078125,25722.05078125,25710.0,25719.849609375,0
2026-01-12 07:42:00+00:00,25720.150390625,25726.55078125,25718.150390625,25719.30078125,0
2026-01-12 07:43:00+00:00,25718.0,25720.69921875,25711.650390625,25713.849609375,0
2026-01-12 07:44:00+00:00,25712.099609375,25722.400390625,25706.44921875,25722.30078125,0
2026-01-12 07:45:00+00:00,25721.80078125,25727.349609375,25721.75,25725.150390625,0
2026-01-12 07:46:00+00:00,25724.69921875,25728.0,25724.150390625,25726.599609375,0
2026-01-12 07:47:00+00:00,25725.849609375,25727.599609375,25713.5,25715.25,0
2026-01-12 07:48:00+00:00,25715.099609375,25718.150390625,25706.5,25712.5,0
2026-01-12 07:49:00+00:00,25712.69921875,25714.400390625,25703.80078125,25705.19921875,0
2026-01-12 07:50:00+00:00,25705.44921875,25708.30078125,25694.599609375,25697.400390625,0
2026-01-12 07:51:00+00:00,25697.55078125,25706.0,25697.55078125,25703.150390625,0
2026-01-12 07:52:00+00:00,25703.05078125,25705.349609375,25701.19921875,25701.5,0
2026-01-12 07:53:00+00:00,25701.55078125,25706.599609375,25700.0,25703.30078125,0
2026-01-12 07:54:00+00:00,25702.900390625,25710.0,25702.900390625,25706.650390625,0
2026-01-12 07:55:00+00:00,25704.30078125,25705.55078125,25692.30078125,25704.150390625,0
2026-01-12 07:56:00+00:00,25704.30078125,25705.900390625,25699.5,25702.30078125,0
2026-01-12 07:57:00+00:00,25701.849609375,25704.55078125,25687.25,25689.400390625,0
2026-01-12 07:58:00+00:00,25689.650390625,25696.94921875,25689.44921875,25692.400390625,0
2026-01-12 07:59:00+00:00,25691.900390625,25694.05078125,25688.30078125,25689.05078125,0
2026-01-12 08:00:00+00:00,25689.150390625,25708.94921875,25689.150390625,25707.94921875,0
2026-01-12 08:01:00+00:00,25707.94921875,25720.55078125,25707.94921875,25718.75,0
2026-01-12 08:02:00+00:00,25718.599609375,25734.900390625,25718.599609375,25731.400390625,0
2026-01-12 08:03:00+00:00,25731.94921875,25740.05078125,25731.94921875,25739.349609375,0
2026-01-12 08:04:00+00:00,25738.19921875,25746.05078125,25738.19921875,25745.25,0
2026-01-12 08:05:00+00:00,25745.400390625,25750.400390625,25745.30078125,25747.0,0
2026-01-12 08:06:00+00:00,25746.80078125,25754.900390625,25746.80078125,25751.55078125,0
2026-01-12 08:07:00+00:00,25751.94921875,25757.0,25738.150390625,25738.25,0
2026-01-12 08:08:00+00:00,25738.69921875,25742.25,25727.599609375,25728.44921875,0
2026-01-12 08:09:00+00:00,25728.80078125,25741.5,25728.80078125,25738.94921875,0
2026-01-12 08:10:00+00:00,25739.150390625,25755.30078125,25738.94921875,25745.099609375,0
2026-01-12 08:11:00+00:00,25744.55078125,25752.5,25744.400390625,25751.30078125,0
2026-01-12 08:12:00+00:00,25751.150390625,25752.150390625,25737.650390625,25738.55078125,0
2026-01-12 08:13:00+00:00,25739.25,25748.0,25739.25,25744.349609375,0
2026-01-12 08:14:00+00:00,25743.94921875,25745.349609375,25730.05078125,25730.44921875,0
2026-01-12 08:15:00+00:00,25730.55078125,25743.05078125,25730.44921875,25739.05078125,0
2026-01-12 08:16:00+00:00,25739.150390625,25744.0,25739.150390625,25741.099609375,0
2026-01-12 08:17:00+00:00,25740.650390625,25744.94921875,25738.099609375,25739.900390625,0
2026-01-12 08:18:00+00:00,25739.69921875,25745.650390625,25739.69921875,25741.69921875,0
2026-01-12 08:19:00+00:00,25741.0,25743.19921875,25736.05078125,25738.900390625,0
2026-01-12 08:20:00+00:00,25738.400390625,25741.80078125,25735.19921875,25735.599609375,0
2026-01-12 08:21:00+00:00,25735.19921875,25739.05078125,25732.0,25734.349609375,0
2026-01-12 08:22:00+00:00,25733.30078125,25740.44921875,25727.400390625,25737.5,0
2026-01-12 08:23:00+00:00,25737.150390625,25744.099609375,25737.150390625,25742.150390625,0
2026-01-12 08:24:00+00:00,25741.349609375,25746.599609375,25736.75,25746.349609375,0
2026-01-12 08:25:00+00:00,25745.69921875,25748.5,25742.75,25743.25,0
2026-01-12 08:26:00+00:00,25742.25,25745.30078125,25737.650390625,25737.650390625,0
2026-01-12 08:27:00+00:00,25737.25,25739.349609375,25727.900390625,25733.0,0
2026-01-12 08:28:00+00:00,25731.349609375,25744.05078125,25731.349609375,25740.19921875,0
2026-01-12 08:29:00+00:00,25740.25,25745.400390625,25739.349609375,25741.69921875,0
2026-01-12 08:30:00+00:00,25741.30078125,25742.69921875,25731.400390625,25734.900390625,0
2026-01-12 08:31:00+00:00,25734.849609375,25738.75,25721.150390625,25721.349609375,0
2026-01-12 08:32:00+00:00,25721.25,25727.19921875,25715.099609375,25727.19921875,0
2026-01-12 08:33:00+00:00,25725.75,25730.19921875,25722.650390625,25726.30078125,0
2026-01-12 08:34:00+00:00,25726.0,25732.55078125,25721.30078125,25730.25,0
2026-01-12 08:35:00+00:00,25730.349609375,25739.19921875,25730.349609375,25732.75,0
2026-01-12 08:36:00+00:00,25732.30078125,25736.55078125,25726.099609375,25729.30078125,0
2026-01-12 08:37:00+00:00,25728.44921875,25737.05078125,25728.099609375,25733.849609375,0
2026-01-12 08:38:00+00:00,25732.5,25739.900390625,25730.05078125,25738.55078125,0
2026-01-12 08:39:00+00:00,25738.30078125,25743.30078125,25734.94921875,25741.69921875,0
2026-01-12 08:40:00+00:00,25741.5,25743.650390625,25736.19921875,25739.349609375,0
2026-01-12 08:41:00+00:00,25739.30078125,25741.400390625,25732.05078125,25732.650390625,0
2026-01-12 08:42:00+00:00,25732.25,25741.400390625,25731.94921875,25740.69921875,0
2026-01-12 08:43:00+00:00,25739.55078125,25740.75,25728.30078125,25733.55078125,0
2026-01-12 08:44:00+00:00,25733.349609375,25736.69921875,25726.94921875,25728.44921875,0
2026-01-12 08:45:00+00:00,25727.94921875,25733.400390625,25727.0,25729.150390625,0
2026-01-12 08:46:00+00:00,25729.19921875,25740.19921875,25729.150390625,25734.05078125,0
2026-01-12 08:47:00+00:00,25733.55078125,25743.099609375,25733.55078125,25741.150390625,0
2026-01-12 08:48:00+00:00,25741.0,25742.849609375,25737.650390625,25740.19921875,0
2026-01-12 08:49:00+00:00,25739.900390625,25742.44921875,25731.099609375,25731.099609375,0
